site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd
S02,2028-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,2,0.28300000000000003,4500,22.5,27.45,3348000,947484.0000000001,3.4,3221445.6,5779.6524,277423.3152,5900000.0,161072.28000000003,6338495.5952,-3117049.9952000002,0.0,0.0,0.0,6637241.74254191,12452611.149234353,1008661503.0879827,19089852.891776264,0.0,0.0,-3117049.9952000002,-3117049.9952000002,-22206902.886976264,-22206902.886976264
S02,2029-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,3,0.3145,6000,30.0,36.6,4464000,1403928.0,3.4,4773355.2,8563.9608,411070.11840000004,5900000.0,238667.76,6549737.8784,-1776382.6783999996,0.0,0.0,0.0,6556299.770071887,12452611.149234354,996208891.9387484,19008910.91930624,0.0,0.0,-1776382.6783999996,-1776382.6783999996,-20785293.59770624,-20785293.59770624
S02,2029-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,4,0.346,7500,37.5,45.75,5040000,1743839.9999999998,3.4,5929055.999999999,10637.423999999999,510596.35199999996,5900000.0,296452.8,6707049.152,-777993.1520000007,0.0,0.0,0.0,6475357.797601864,12452611.149234354,983756280.7895141,18927968.94683622,0.0,0.0,-777993.1520000007,-777993.1520000007,-19705962.09883622,-19705962.09883622
S02,2029-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,5,0.3775,9000,45.0,54.9,6696000,2527740.0,3.4,8594316.0,15419.214,740122.272,5900000.0,429715.80000000005,7069838.072,1524477.9280000003,0.0,0.0,0.0,6394415.825131841,12452611.149234354,971303669.6402798,18847026.974366195,0.0,0.0,1524477.9280000003,1524477.9280000003,-17322549.046366196,-17322549.046366196
S02,2029-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,6,0.40900000000000003,10500,52.5,64.05,7560000,3092040.0,3.4,10512936.0,18861.444000000003,905349.3120000002,5900000.0,525646.8,7330996.112,3181939.8880000003,0.0,0.0,0.0,6313473.852661818,12452611.149234356,958851058.4910454,18766085.001896173,0.0,0.0,3181939.8880000003,3181939.8880000003,-15584145.113896172,-15584145.113896172
S02,2029-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,7,0.4405,12000,60.0,73.2,8928000,3932784.0,3.4,13371465.6,23989.9824,1151519.1552,5900000.0,668573.28,7720092.4352,5651373.164799999,0.0,0.0,0.0,6232531.880191795,12452611.149234354,946398447.341811,18685143.02942615,0.0,0.0,5651373.164799999,5651373.164799999,-13033769.86462615,-13033769.86462615
S02,2029-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,8,0.472,13500,67.5,82.35,9720000,4587840.0,3.4,15598656.0,27985.823999999997,1343319.552,5900000.0,779932.8,8023252.352,7575403.648,0.0,0.0,0.0,6151589.907721771,12452611.149234354,933945836.1925766,18604201.056956127,1423813.7402782291,355953.4350695573,7219450.212930443,7219450.212930443,-11384750.844025685,-11384750.844025685
S02,2029-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,9,0.5035000000000001,15000,75.0,91.5,11160000,5619060.000000001,3.4,19104804.000000004,34276.266,1645260.7680000002,5900000.0,955240.2000000002,8500500.968,10604303.032000003,0.0,0.0,0.0,6070647.935251748,12452611.149234354,921493225.0433424,18523259.084486105,4533655.096748255,1133413.7741870638,9470889.25781294,9470889.25781294,-9052369.826673165,-9052369.826673165
S02,2029-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,10,0.535,16500,82.5,100.64999999999999,12276000,6567660.0,3.4,22330044.0,40062.725999999995,1923010.8479999998,5900000.0,1116502.2000000002,8939513.048,13390530.952,0.0,0.0,0.0,5989705.962781725,12452611.149234356,909040613.8941079,18442317.11201608,7400824.989218274,1850206.2473045685,11540324.704695432,11540324.704695432,-6901992.40732065,-6901992.40732065
S02,2029-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,11,0.5665,18000,90.0,109.8,12960000,7341840.0,3.4,24962256.0,44785.224,2149690.7520000003,5900000.0,1248112.8,9297803.552000001,15664452.447999999,0.0,0.0,0.0,5908763.990311702,12452611.149234354,896588002.7448735,18361375.139546055,9755688.457688298,2438922.1144220745,13225530.333577923,13225530.333577923,-5135844.805968132,-5135844.805968132
S02,2029-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,12,0.598,18000,90.0,109.8,13392000,8008416.0,3.4,27228614.4,48851.3376,2344864.2048,5900000.0,1361430.7200000002,9606294.924800001,17622319.475199997,0.0,0.0,0.0,5827822.017841677,12452611.149234354,884135391.5956392,18280433.167076033,11794497.45735832,2948624.36433958,14673695.110860419,14673695.110860419,-3606738.056215614,-3606738.056215614
S02,2029-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,13,0.6295000000000001,18000,90.0,109.8,12960000,8158320.000000001,3.4,27738288.000000004,49765.75200000001,2388756.0960000004,5900000.0,1386914.4000000004,9675670.496000001,18062617.504,0.0,0.0,0.0,5746880.045371654,12452611.149234354,871682780.4464049,18199491.19460601,12315737.458628345,3078934.3646570863,14983683.139342915,14983683.139342915,-3215808.0552630946,-3215808.0552630946
S02,2029-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,14,0.6609999999999999,18000,90.0,109.8,13392000,8852111.999999998,3.4,30097180.799999993,53997.88319999999,2591898.3935999996,5900000.0,1504859.0399999998,9996757.4336,20100423.366399996,0.0,0.0,0.0,5665938.072901632,12452611.149234356,859230169.2971705,18118549.222135987,14434485.293498363,3608621.323374591,16491802.043025404,16491802.043025404,-1626747.179110583,-1626747.179110583
S02,2030-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,15,0.6925,18000,90.0,109.8,13392000,9273960.0,3.4,31531464.0,56571.155999999995,2715415.488,5900000.0,1576573.2000000002,10191988.688000001,21339475.312,0.0,0.0,0.0,5584996.100431608,12452611.149234354,846777558.1479361,18037607.24966596,15754479.211568391,3938619.8028920977,17400855.509107903,17400855.509107903,-636751.740558058,-636751.740558058
S02,2030-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,16,0.724,18000,90.0,109.8,12096000,8757504.0,3.4,29775513.599999998,53420.774399999995,2564197.1711999997,5900000.0,1488775.6800000002,9952972.8512,19822540.7488,0.0,0.0,0.0,5504054.127961584,12452611.149234354,834324946.9987018,17956665.277195938,14318486.620838415,3579621.6552096037,16242919.093590394,16242919.093590394,-1713746.1836055443,-1713746.1836055443
S02,2030-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,17,0.7555,18000,90.0,109.8,13392000,10117656.0,3.4,34400030.4,61717.70159999999,2962449.6767999995,5900000.0,1720001.52,10582451.1968,23817579.203199998,0.0,0.0,0.0,5423112.155491562,12452611.149234354,821872335.8494675,17875723.304725915,18394467.047708437,4598616.761927109,19218962.44127289,19218962.44127289,1343239.1365469731,1343239.1365469731
S02,2030-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,18,0.787,18000,90.0,109.8,12960000,10199520.0,3.4,34678368.0,62217.072,2986419.4560000002,5900000.0,1733918.4000000001,10620337.856,24058030.144,0.0,0.0,0.0,5342170.183021539,12452611.149234356,809419724.7002331,17794781.332255896,18715859.960978463,4678964.990244616,19379065.153755385,19379065.153755385,1584283.8214994892,1584283.8214994892
S02,2030-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,19,0.8184999999999999,18000,90.0,109.8,13392000,10961351.999999998,3.4,37268596.79999999,66864.24719999998,3209483.865599999,5900000.0,1863429.8399999999,10972913.705599999,26295683.09439999,0.0,0.0,0.0,5261228.210551515,12452611.149234354,796967113.5509987,17713839.35978587,21034454.883848473,5258613.720962118,21037069.37343787,21037069.37343787,3323230.0136520006,3323230.0136520006
S02,2030-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,20,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,5180286.238081492,12452611.149234354,784514502.4017644,17632897.387315847,21275908.961918507,5318977.240479627,21137217.959520373,21137217.959520373,3504320.5722045265,3504320.5722045265
S02,2030-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,21,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5099344.265611468,12452611.149234356,772061891.25253,17551955.414845824,22435390.77438853,5608847.693597132,21925887.34640287,21925887.34640287,4373931.931557044,4373931.931557044
S02,2030-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,22,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5018402.293141444,12452611.149234354,759609280.1032956,17471013.442375798,22516332.746858556,5629083.186714639,21905651.85328536,21905651.85328536,4434638.410909563,4434638.410909563
S02,2030-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,23,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,4937460.320671421,12452611.149234353,747156668.9540613,17390071.46990577,21518734.87932858,5379683.719832145,21076511.480167855,21076511.480167855,3686440.0102620833,3686440.0102620833
S02,2030-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,24,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4856518.348201398,12452611.149234354,734704057.804827,17309129.497435752,22678216.6917986,5669554.17294965,21865180.86705035,21865180.86705035,4556051.369614597,4556051.369614597
S02,2030-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,25,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,4775576.375731375,12452611.149234356,722251446.6555926,17228187.524965733,21680618.824268624,5420154.706067156,21036040.493932843,21036040.493932843,3807852.96896711,3807852.96896711
S02,2030-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,26,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4694634.403261351,12452611.149234354,709798835.5063581,17147245.552495707,22840100.636738647,5710025.159184662,21824709.88081534,21824709.88081534,4677464.3283196315,4677464.3283196315
S02,2031-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,27,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4613692.430791328,12452611.149234353,697346224.3571239,17066303.58002568,22921042.609208673,5730260.652302168,21804474.38769783,21804474.38769783,4738170.80767215,4738170.80767215
S02,2031-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,28,0.85,18000,90.0,109.8,12096000,10281600.0,3.4,34957440.0,62717.75999999999,3010452.4799999995,5900000.0,1747872.0000000002,10658324.48,24299115.52,0.0,0.0,0.0,4532750.458321305,12452611.149234354,684893613.2078896,16985361.607555658,19766365.061678693,4941591.265419673,19357524.254580326,19357524.254580326,2372162.6470246688,2372162.6470246688
S02,2031-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,29,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4451808.485851282,12452611.149234356,672441002.0586551,16904419.63508564,23082926.55414872,5770731.63853718,21764003.40146282,21764003.40146282,4859583.766377181,4859583.766377181
S02,2031-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,30,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,4370866.513381259,12452611.149234354,659988390.9094207,16823477.662615612,22085328.68661874,5521332.171654685,20934863.028345313,20934863.028345313,4111385.365729701,4111385.365729701
S02,2031-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,31,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4289924.540911235,12452611.149234353,647535779.7601864,16742535.690145588,23244810.499088764,5811202.624772191,21723532.415227808,21723532.415227808,4980996.7250822205,4980996.7250822205
S02,2031-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,32,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,4208982.568441211,12452611.149234354,635083168.6109521,16661593.717675567,22247212.631558787,5561803.157889697,20894392.0421103,20894392.0421103,4232798.324434735,4232798.324434735
S02,2031-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,33,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4128040.5959711885,12452611.149234356,622630557.4617177,16580651.745205544,23406694.44402881,5851673.611007202,21683061.428992797,21683061.428992797,5102409.683787253,5102409.683787253
S02,2031-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,34,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,4047098.623501165,12452611.149234354,610177946.3124833,16499709.77273552,23487636.416498832,5871909.104124708,21662825.93587529,21662825.93587529,5163116.16313977,5163116.16313977
S02,2031-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,35,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,3966156.651031141,12452611.149234353,597725335.163249,16418767.800265495,22490038.54896886,5622509.637242215,20833685.562757783,20833685.562757783,4414917.762492288,4414917.762492288
S02,2031-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,36,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,3885214.6785611184,12452611.149234354,585272724.0140147,16337825.827795472,23649520.36143888,5912380.09035972,21622354.949640278,21622354.949640278,5284529.121844806,5284529.121844806
S02,2031-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,37,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,3804272.7060910957,12452611.149234356,572820112.8647803,16256883.855325453,22651922.493908904,5662980.623477226,20793214.576522775,20793214.576522775,4536330.721197322,4536330.721197322
S02,2031-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.35,0.65,0.078,7,0.2,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,38,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,3723330.733621072,12452611.149234354,560367501.7155459,16175941.882855427,23811404.306378927,5952851.076594732,21581883.963405266,21581883.963405266,5405942.08054984,5405942.08054984
S03,2027-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-27,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-26,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-25,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-24,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
