site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S02,2027-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,13608815.014851812,0.0,-14,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13608815.014851812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13608815.014851812,-13608815.014851812,0.0,0.0,0.0,680440.7507425906,13608815.014851812,0.0,0.0,,,,,-13608815.014851812,project_finance
S02,2027-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,10466790.882507797,0.0,-13,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466790.882507797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10466790.882507797,-10466790.882507797,0.0,0.0,0.0,523339.5441253899,10466790.882507797,0.0,0.0,,,,,-10466790.882507797,project_finance
S02,2027-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,26140636.091857504,0.0,-12,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26140636.091857504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26140636.091857504,-26140636.091857504,0.0,0.0,0.0,1307031.8045928753,26140636.091857504,0.0,0.0,,,,,-26140636.091857504,project_finance
S02,2027-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,44831892.07470498,0.0,-11,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44831892.07470498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44831892.07470498,-44831892.07470498,0.0,0.0,0.0,2241594.603735249,44831892.07470498,0.0,0.0,,,,,-44831892.07470498,project_finance
S02,2027-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,79370501.65711725,0.0,-10,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79370501.65711725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79370501.65711725,-79370501.65711725,0.0,0.0,0.0,3968525.0828558626,79370501.65711725,0.0,0.0,,0.0,0.0,,-79370501.65711725,project_finance
S02,2028-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,113909111.23952954,0.0,-9,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71412099.38987526,42497011.84965427,254982.0710979256,0.0,0.0,42751993.9207522,0.0,0.0,0.0,0.0,-113909111.23952954,-71412099.38987526,0.0,0.0,0.0,5695455.5619764775,71412099.38987526,0.0,0.0,,0.0,0.0,,-71412099.38987526,project_finance
S02,2028-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,148447720.8219418,0.0,-8,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37111930.20548545,111335790.61645634,924526.7072232512,0.0,0.0,155012311.2444318,0.0,0.0,0.0,0.0,-148447720.8219418,-37111930.20548545,0.0,0.0,0.0,7422386.04109709,37111930.20548545,0.0,0.0,,0.0,0.0,,-37111930.20548545,project_finance
S02,2028-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,178597012.8035557,0.0,-7,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44649253.200888924,133947759.60266677,1733760.4250825914,0.0,0.0,290693831.27218115,0.0,0.0,0.0,0.0,-178597012.8035557,-44649253.20088893,0.0,0.0,0.0,8929850.640177784,44649253.200888924,0.0,0.0,,0.0,0.0,,-44649253.20088893,project_finance
S02,2028-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,179266464.37724733,0.0,-6,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44816616.09431183,134449848.2829355,2550862.0773306997,0.0,0.0,427694541.63244736,0.0,0.0,0.0,0.0,-179266464.37724733,-44816616.09431183,0.0,0.0,0.0,8963323.218862368,44816616.09431183,0.0,0.0,,0.0,0.0,,-44816616.09431183,project_finance
S02,2028-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,160148271.16329423,0.0,-5,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40037067.79082356,120111203.37247068,3286834.470029508,0.0,0.0,551092579.4749476,0.0,0.0,0.0,0.0,-160148271.16329423,-40037067.79082355,0.0,0.0,0.0,8007413.558164712,40037067.79082356,0.0,0.0,,0.0,0.0,,-40037067.79082355,project_finance
S02,2028-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,81667143.58640671,0.0,-4,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20416785.896601677,61250357.68980503,3674057.622988515,0.0,0.0,616016994.7877411,0.0,0.0,0.0,0.0,-81667143.58640671,-20416785.896601677,0.0,0.0,0.0,4083357.1793203354,20416785.896601677,0.0,0.0,,0.0,0.0,,-20416785.896601677,project_finance
S02,2028-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,False,False,117792362.41483936,36258992.80575539,-3,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29448090.60370984,88344271.81112951,4226167.599593222,0.0,0.0,708587434.1984637,0.0,0.0,0.0,0.0,-117792362.41483936,-29448090.603709847,0.0,0.0,0.0,5889618.120741968,29448090.60370984,0.0,0.0,,0.0,0.0,,-29448090.603709847,project_finance
S02,2028-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,False,279754673.3017609,215827338.12949637,-2,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69938668.32544023,209816004.97632068,5510420.635048706,0.0,0.0,923913859.8098332,0.0,0.0,0.0,0.0,-279754673.3017609,-69938668.32544023,0.0,0.0,0.0,13987733.665088046,69938668.32544023,0.0,0.0,,0.0,0.0,,-69938668.32544023,project_finance
S02,2028-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,False,431654676.25899273,431654676.25899273,-1,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107913669.06474818,323741007.19424456,7485929.202024465,0.0,0.0,1255140796.2061021,0.0,0.0,0.0,0.0,-431654676.25899273,-107913669.06474817,0.0,0.0,0.0,21582733.81294964,107913669.06474818,0.0,0.0,,0.0,0.0,,-107913669.06474817,project_finance
S02,2028-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,36258992.80575539,36258992.80575539,0,0.22,1500,7.5,9.15,1116000,245520.0,3.4,834768.0,1497.672,71888.256,5900000.0,41738.4,6013626.656,-5178858.656,9064748.201438848,27194244.604316544,0.0,7694010.244862511,10686125.340086821,1271648915.4703317,18380135.584949333,0.0,0.0,-5178858.656,-41437851.461755395,-32623742.442388184,-23558994.240949336,0.0,0.0,1812949.6402877697,9064748.201438848,16695.36,-5195554.016000001,-0.2826722355766737,-5195554.016000001,18380135.584949333,-0.2826722355766737,-32640437.802388184,project_finance
S02,2028-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,1,0.2515,3000,15.0,18.3,2160000,543240.0,3.4,1847016.0,3313.764,159060.67200000002,5900000.0,92350.8,6151411.472,-4304395.472,0.0,0.0,0.0,7629893.492821989,10686125.340086821,1260962790.1302447,18316018.83290881,0.0,0.0,-4304395.472,-4304395.472,-22620414.30490881,-22620414.30490881,0.0,0.0,0.0,0.0,36940.32,-4341335.792,-0.2370239860312779,-9536889.808000002,36696154.41785814,-0.25988798988045697,-22657354.62490881,project_finance
S02,2028-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,2,0.28300000000000003,4500,22.5,27.45,3348000,947484.0000000001,3.4,3221445.6,5779.6524,277423.3152,5900000.0,161072.28000000003,6338495.5952,-3117049.9952000002,0.0,0.0,0.0,7565776.740781467,10686125.34008682,1250276664.7901578,18251902.08086829,0.0,0.0,-3117049.9952000002,-3117049.9952000002,-21368952.07606829,-21368952.07606829,0.0,0.0,0.0,0.0,64428.912000000004,-3181478.9072000002,-0.1743094441940294,-12718368.715200001,54948056.49872643,-0.23146166626466189,-21433380.98806829,project_finance
S02,2029-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,3,0.3145,6000,30.0,36.6,4464000,1403928.0,3.4,4773355.2,8563.9608,411070.11840000004,5900000.0,238667.76,6549737.8784,-1776382.6783999996,0.0,0.0,0.0,7501659.988740946,10686125.34008682,1239590539.4500709,18187785.328827765,0.0,0.0,-1776382.6783999996,-1776382.6783999996,-19964168.007227764,-19964168.007227764,0.0,0.0,0.0,0.0,95467.104,-1871849.7823999997,-0.10291796106880066,-14590218.4976,73135841.8275542,-0.19949477756750292,-20059635.111227766,project_finance
S02,2029-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,4,0.346,7500,37.5,45.75,5040000,1743839.9999999998,3.4,5929055.999999999,10637.423999999999,510596.35199999996,5900000.0,296452.8,6707049.152,-777993.1520000007,0.0,0.0,0.0,7437543.236700424,10686125.340086818,1228904414.109984,18123668.57678724,0.0,0.0,-777993.1520000007,-777993.1520000007,-18901661.728787243,-18901661.728787243,0.0,0.0,0.0,0.0,118581.11999999998,-896574.2720000007,-0.04946980067536278,-15486792.769600002,91259510.40434143,-0.16970059011913413,-19020242.84878724,project_finance
S02,2029-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,5,0.3775,9000,45.0,54.9,6696000,2527740.0,3.4,8594316.0,15419.214,740122.272,5900000.0,429715.80000000005,7069838.072,1524477.9280000003,0.0,0.0,0.0,7373426.484659903,10686125.340086816,1218218288.7698972,18059551.82474672,0.0,0.0,1524477.9280000003,1524477.9280000003,-16535073.896746721,-16535073.896746721,0.0,0.0,0.0,0.0,171886.32,1352591.6080000002,0.07489618907079218,-14134201.161600001,109319062.22908816,-0.12929310655794396,-16706960.21674672,project_finance
S02,2029-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,6,0.40900000000000003,10500,52.5,64.05,7560000,3092040.0,3.4,10512936.0,18861.444000000003,905349.3120000002,5900000.0,525646.8,7330996.112,3181939.8880000003,0.0,0.0,0.0,7309309.732619382,10686125.340086818,1207532163.4298105,17995435.0727062,0.0,0.0,3181939.8880000003,3181939.8880000003,-14813495.1847062,-14813495.1847062,0.0,0.0,0.0,0.0,210258.72,2971681.168,0.16513527769646255,-11162519.993600002,127314497.30179435,-0.08767673933581702,-15023753.9047062,project_finance
S02,2029-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,7,0.4405,12000,60.0,73.2,8928000,3932784.0,3.4,13371465.6,23989.9824,1151519.1552,5900000.0,668573.28,7720092.4352,5651373.164799999,0.0,0.0,0.0,7245192.980578862,10686125.34008682,1196846038.0897236,17931318.32066568,0.0,0.0,5651373.164799999,5651373.164799999,-12279945.15586568,-12279945.15586568,0.0,0.0,0.0,0.0,267429.312,5383943.8527999995,0.3002536543336612,-5778576.140800002,145245815.62246004,-0.039784802860141286,-12547374.46786568,project_finance
S02,2029-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,8,0.472,13500,67.5,82.35,9720000,4587840.0,3.4,15598656.0,27985.823999999997,1343319.552,5900000.0,779932.8,8023252.352,7575403.648,0.0,0.0,0.0,7181076.228538341,10686125.340086818,1186159912.7496367,17867201.56862516,394327.41946165916,98581.85486541479,7476821.793134585,7476821.793134585,-10390379.775490575,-10390379.775490575,0.0,0.0,0.0,0.0,311973.12,7164848.673134585,0.4010056440912422,1386272.5323345829,163113017.1910852,0.008498846727300613,-10702352.895490576,project_finance
S02,2029-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,9,0.5035000000000001,15000,75.0,91.5,11160000,5619060.000000001,3.4,19104804.000000004,34276.266,1645260.7680000002,5900000.0,955240.2000000002,8500500.968,10604303.032000003,0.0,0.0,0.0,7116959.476497819,10686125.340086816,1175473787.40955,17803084.816584636,3487343.5555021847,871835.8888755462,9732467.143124457,9732467.143124457,-8070617.673460178,-8070617.673460178,0.0,0.0,0.0,0.0,382096.0800000001,9350371.063124457,0.5252107238411867,10736643.59545904,180916102.00766984,0.05934598123833038,-8452713.753460178,project_finance
S02,2029-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,10,0.535,16500,82.5,100.64999999999999,12276000,6567660.0,3.4,22330044.0,40062.725999999995,1923010.8479999998,5900000.0,1116502.2000000002,8939513.048,13390530.952,0.0,0.0,0.0,7052842.724457298,10686125.340086818,1164787662.0694633,17738968.064544115,6337688.227542701,1584422.0568856753,11806108.895114325,11806108.895114325,-5932859.16942979,-5932859.16942979,0.0,0.0,0.0,0.0,446600.88,11359508.015114324,0.6403702838734582,22096151.610573366,198655070.07221395,0.11122873230741658,-6379460.049429791,project_finance
S02,2029-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,11,0.5665,18000,90.0,109.8,12960000,7341840.0,3.4,24962256.0,44785.224,2149690.7520000003,5900000.0,1248112.8,9297803.552000001,15664452.447999999,0.0,0.0,0.0,6988725.972416779,10686125.34008682,1154101536.7293763,17674851.3125036,8675726.47558322,2168931.618895805,13495520.829104194,13495520.829104194,-4179330.483399404,-4179330.483399404,0.0,0.0,0.0,0.0,499245.12,12996275.709104195,0.7352975976612787,35092427.31967756,216329921.38471755,0.1622171685500212,-4678575.603399403,project_finance
S02,2029-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,12,0.598,18000,90.0,109.8,13392000,8008416.0,3.4,27228614.4,48851.3376,2344864.2048,5900000.0,1361430.7200000002,9606294.924800001,17622319.475199997,0.0,0.0,0.0,6924609.220376257,10686125.340086818,1143415411.3892894,17610734.560463075,10697710.25482374,2674427.563705935,14947891.911494061,14947891.911494061,-2662842.6489690132,-2662842.6489690132,0.0,0.0,0.0,0.0,544572.288,14403319.62349406,0.817871598373312,54691300.95917162,215560520.36023128,0.2537166864682593,-3207414.936969014,project_finance
S02,2029-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,13,0.6295000000000001,18000,90.0,109.8,12960000,8158320.000000001,3.4,27738288.000000004,49765.75200000001,2388756.0960000004,5900000.0,1386914.4000000004,9675670.496000001,18062617.504,0.0,0.0,0.0,6860492.468335736,10686125.340086816,1132729286.0492027,17546617.80842255,11202125.035664264,2800531.258916066,15262086.245083936,15262086.245083936,-2284531.563338615,-2284531.563338615,0.0,0.0,0.0,0.0,554765.7600000001,14707320.485083936,0.8381854922504938,73739957.23625556,214791119.335745,0.3433100840681914,-2839297.323338615,project_finance
S02,2029-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,14,0.6609999999999999,18000,90.0,109.8,13392000,8852111.999999998,3.4,30097180.799999993,53997.88319999999,2591898.3935999996,5900000.0,1504859.0399999998,9996757.4336,20100423.366399996,0.0,0.0,0.0,6796375.716295215,10686125.340086818,1122043160.709116,17482501.056382034,13304047.65010478,3326011.912526195,16774411.453873802,16774411.453873802,-708089.602508232,-708089.602508232,0.0,0.0,0.0,0.0,601943.6159999999,16172467.837873802,0.9250660294952477,93093903.98132937,214021718.3112588,0.4349740984975172,-1310033.2185082324,project_finance
S02,2030-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,15,0.6925,18000,90.0,109.8,13392000,9273960.0,3.4,31531464.0,56571.155999999995,2715415.488,5900000.0,1576573.2000000002,10191988.688000001,21339475.312,0.0,0.0,0.0,6732258.964254695,10686125.34008682,1111357035.369029,17418384.304341514,14607216.347745303,3651804.0869363258,17687671.225063674,17687671.225063674,269286.9207221605,269286.9207221605,0.0,0.0,0.0,0.0,630629.28,17057041.945063673,0.9792551161482999,112022795.70879304,213252317.28677252,0.5253063466510876,-361342.3592778407,project_finance
S02,2030-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,16,0.724,18000,90.0,109.8,12096000,8757504.0,3.4,29775513.599999998,53420.774399999995,2564197.1711999997,5900000.0,1488775.6800000002,9952972.8512,19822540.7488,0.0,0.0,0.0,6668142.212214174,10686125.340086818,1100670910.028942,17354267.55230099,13154398.536585825,3288599.634146456,16533941.114653543,16533941.114653543,-820326.437647447,-820326.437647447,0.0,0.0,0.0,0.0,595510.272,15938430.842653543,0.9184156458703598,128857800.82344657,212482916.26228628,0.6064384049792789,-1415836.7096474469,project_finance
S02,2030-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,17,0.7555,18000,90.0,109.8,13392000,10117656.0,3.4,34400030.4,61717.70159999999,2962449.6767999995,5900000.0,1720001.52,10582451.1968,23817579.203199998,0.0,0.0,0.0,6604025.460173652,10686125.340086816,1089984784.6888554,17290150.80026047,17213553.743026346,4303388.4357565865,19514190.76744341,19514190.76744341,2224039.9671829417,2224039.9671829417,0.0,0.0,0.0,0.0,688000.608,18826190.159443412,1.0888389798867344,146331399.37489,211713515.23780003,0.6911764665119665,1536039.3591829427,project_finance
S02,2030-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,18,0.787,18000,90.0,109.8,12960000,10199520.0,3.4,34678368.0,62217.072,2986419.4560000002,5900000.0,1733918.4000000001,10620337.856,24058030.144,0.0,0.0,0.0,6539908.708133131,10686125.340086818,1079298659.3487687,17226034.04821995,17518121.43586687,4379530.3589667175,19678499.785033286,19678499.785033286,2452465.7368133366,2452465.7368133366,0.0,0.0,0.0,0.0,693567.36,18984932.425033286,1.1021069836440438,162344650.63192326,210944114.2133138,0.7696097672000219,1758898.3768133372,project_finance
S02,2030-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,19,0.8184999999999999,18000,90.0,109.8,13392000,10961351.999999998,3.4,37268596.79999999,66864.24719999998,3209483.865599999,5900000.0,1863429.8399999999,10972913.705599999,26295683.09439999,0.0,0.0,0.0,6475791.956092612,10686125.34008682,1068612534.0086819,17161917.296179432,19819891.138307378,4954972.784576844,21340710.309823144,21340710.309823144,4178793.013643712,4178793.013643712,0.0,0.0,0.0,0.0,745371.9359999998,20595338.373823144,1.2000604605178966,177556045.15294644,210174713.1888275,0.8448021289479508,3433421.077643711,project_finance
